2018-11-10 00:02:20,504 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,504 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,505 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,506 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,506 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,507 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,507 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,507 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,508 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,509 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,510 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,510 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,522 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,522 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,523 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,523 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,523 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,525 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,525 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,525 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,527 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,526 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,534 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,535 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,535 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,536 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,536 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,537 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,537 INFO  fetcher.Fetcher - Using queue mode : byHost
2018-11-10 00:02:20,537 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
2018-11-10 00:02:20,538 INFO  fetcher.Fetcher - -finishing thread FetcherThread, activeThreads=0
